SKLYPO_ID,UNIKAL_ID,PLOTAS_REG,ADRESAS,PASK_TIP,BP_ZONA_PAV,BP_ZONOS_KODAS,U_INTENS,MAX_AUK_SK,PAGR_PASK,BP_OBJ_NR,SKLYPO_PLOTAS_M2,SUSIKIRTIMO_PLOTAS_M2,SUSIKIRTIMO_PROC
555300040212,440028856137,0.2679,KlaipÓdos r. sav. BareikÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,548,2678.77,2678.77,100.0
555500010040,555500010040,9.91,KlaipÓdos r. sav. GelUiniÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,129,97602.84,97602.84,100.0
555500010044,555500010044,6.2,KlaipÓdos r. sav. PiktoUiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,131,64912.58,64912.58,100.0
555500010312,440016170084,0.9238,KlaipÓdos r. sav. GelUiniÖ k.,995,Vandenų zona,H_F,0,0,H;KT,132,9237.96,5196.77,56.25
555500010312,440016170084,0.9238,KlaipÓdos r. sav. GelUiniÖ k.,995,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,134,9237.96,4041.19,43.75
555500020281,440045736874,0.2493,KlaipÓdos r. sav. MedsÓdUiÖ k. StirbiÖ g. 14,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,104,2493.27,2493.27,100.0
555500020309,440052017299,5.4318,KlaipÓdos r. sav. MedsÓdUiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,106,54317.93,54293.24,99.95
555500020309,440052017299,5.4318,KlaipÓdos r. sav. MedsÓdUiÖ k.,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,590,54317.93,24.69,0.05
555500020318,440051957970,2.1603,KlaipÓdos r. sav. MedsÓdUiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,106,21606.77,21606.77,100.0
555500020338,440052071917,4.1981,KlaipÓdos r. sav. MedsÓdUiÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,104,41981.22,36653.05,87.31
555500020338,440052071917,4.1981,KlaipÓdos r. sav. MedsÓdUiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,106,41981.22,5300.76,12.63
555500020338,440052071917,4.1981,KlaipÓdos r. sav. MedsÓdUiÖ k.,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,590,41981.22,27.4,0.07
555500030069,555500030069,2.02,KlaipÓdos r. sav. MedsÓdUiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,586,20200.41,20200.41,100.0
555500030100,440001066200,7.25,KlaipÓdos r. sav. ¾i×pariÖ k.,710,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,582,71353.29,36666.4,51.39
555500030100,440001066200,7.25,KlaipÓdos r. sav. ¾i×pariÖ k.,710,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,578,71353.29,27284.27,38.24
555500030100,440001066200,7.25,KlaipÓdos r. sav. ¾i×pariÖ k.,710,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,583,71353.29,6810.71,9.55
555500030100,440001066200,7.25,KlaipÓdos r. sav. ¾i×pariÖ k.,710,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,71353.29,591.91,0.83
555500030174,440015818386,0.43,KlaipÓdos r. sav. ¾i×pariÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,583,5839.43,5839.43,100.0
555500030181,440019605486,0.3712,KlaipÓdos r. sav. JurjonÖ k. JurjonÖ g. 1,995,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,106,3709.58,3709.58,100.0
555500030228,440050811146,1.78,KlaipÓdos r. sav. MedsÓdUiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,586,17799.86,17799.86,100.0
555500040053,440001401772,1.68,KlaipÓdos r. sav. ¾i×pariÖ k. MiÕko g. 20A,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,98,16799.89,16799.89,100.0
555500040092,555500040092,2.58,KlaipÓdos r. sav. ¾i×pariÖ k.,710,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,582,24354.74,23492.78,96.46
555500040092,555500040092,2.58,KlaipÓdos r. sav. ¾i×pariÖ k.,710,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,583,24354.74,861.97,3.54
555500040137,440029496884,1.3045,KlaipÓdos r. sav. ¾i×pariÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,98,13049.43,13049.43,100.0
555500040451,440006398330,0.311,KlaipÓdos r. sav. ¾i×pariÖ k. LemaiNiÖ g. 6,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,98,3110.01,3110.01,100.0
555500040458,440007467712,0.27,KlaipÓdos r. sav. ¾i×pariÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,98,2928.72,2928.72,100.0
555500040501,440015861378,0.06,KlaipÓdos r. sav. ¾i×pariÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,98,595.0,595.0,100.0
555500040528,440020644488,0.9448,KlaipÓdos r. sav. ¾i×pariÖ k. Agluonos g. 16,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,98,9448.18,9448.18,100.0
555500040536,440022235712,0.25,KlaipÓdos r. sav. ¾i×pariÖ k. Vingio g. 12,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,98,2476.36,2476.36,100.0
555500050080,555500050080,0.0592,KlaipÓdos r. sav. ¾i×pariÖ k. PamiÕkÓs g. 4,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,592.35,519.06,87.63
555500050080,555500050080,0.0592,KlaipÓdos r. sav. ¾i×pariÖ k. PamiÕkÓs g. 4,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,578,592.35,73.29,12.37
555500050180,555500050180,0.06,KlaipÓdos r. sav. ¾i×pariÖ k. VyturiÖ 3-oji g. 3,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,594.72,594.72,100.0
555500050405,555500050405,0.06,KlaipÓdos r. sav. ¾i×pariÖ k. TvenkiniÖ g. 7,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,599.9,599.9,100.0
555500050517,555500050517,0.06,KlaipÓdos r. sav. ¾i×pariÖ k. LaukÖ 8-oji g. 2,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,599.7,599.7,100.0
555500050606,555500050606,0.0648,KlaipÓdos r. sav. ¾i×pariÖ k. Vilties 1-oji g. 2,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,648.06,648.06,100.0
555500050645,555500050645,0.06,KlaipÓdos r. sav. ¾i×pariÖ k. Vilties g. 3,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,604.08,604.08,100.0
555500050680,555500050680,0.06,KlaipÓdos r. sav. ¾i×pariÖ k. LakÕtuNiÖ 2-oji g. 7,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,610.73,610.73,100.0
555500050719,555500050719,0.06,KlaipÓdos r. sav. ¾i×pariÖ k. Tverupio g. 10,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,621.12,621.12,100.0
555500050790,555500050790,0.06,KlaipÓdos r. sav. ¾i×pariÖ k. SlÓnio 4-oji g. 7,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,602.32,602.32,100.0
555500050854,440017206694,0.0643,KlaipÓdos r. sav. ¾i×pariÖ k. KarklÓs g. 38,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,642.92,642.92,100.0
555800010031,555800010031,0.0667,KlaipÓdos r. sav. KalnuvÓnÖ k. GeguNiÖ g. 11,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,341,605.8,605.8,100.0
555800010149,555800010149,0.75,KlaipÓdos r. sav. GlaudÓnÖ k.,610,Pramonės ir sandėliavimo zona,U_PS_F,"2,5",0,KT,360,7684.8,7684.8,100.0
555800010248,440008170258,0.119,KlaipÓdos r. sav. GlaudÓnÖ k.,610,Pramonės ir sandėliavimo zona,U_PS_F,"2,5",0,KT,360,1173.99,1173.99,100.0
555800020022,555800020022,1.12,KlaipÓdos r. sav. RadailiÖ k.,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,11200.28,11200.28,100.0
555800020637,440014744624,0.1,KlaipÓdos r. sav. RadailiÖ k. LiepgiriÖ g. 13,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,999.55,999.55,100.0
555800020655,440014753289,0.12,KlaipÓdos r. sav. RadailiÖ k. LiepgiriÖ g. 59,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,1200.17,1200.17,100.0
555800020705,440015022996,0.1558,KlaipÓdos r. sav. RadailiÖ k. LaukUemiÖ g. 47,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,388,1558.0,1558.0,100.0
555800021041,440017506148,0.053,KlaipÓdos r. sav. RadailiÖ k.,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,530.03,530.03,100.0
555800021303,440030411966,0.1051,KlaipÓdos r. sav. GvildUiÖ k. Leminio g. 18,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,1051.14,1051.14,100.0
555800021462,440044338005,0.0909,KlaipÓdos r. sav. RadailiÖ k. SaulÓs al. 4,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,388,909.41,909.41,100.0
555800021470,440044352625,0.0862,KlaipÓdos r. sav. RadailiÖ k. SaulÓs al. 20,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,388,861.54,861.54,100.0
555800030028,555800030028,1.011,KlaipÓdos r. sav. AukÕtkiemiÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,10109.94,10109.94,100.0
555800030227,440005237776,0.1656,KlaipÓdos r. sav. GvildUiÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,1656.61,1656.61,100.0
555800030243,440006120732,0.2534,KlaipÓdos r. sav. Maz×riÕkiÖ k. NaudvariÕkiÖ g. 24,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,2533.59,2518.94,99.42
555800030243,440006120732,0.2534,KlaipÓdos r. sav. Maz×riÕkiÖ k. NaudvariÕkiÖ g. 24,995,Vandenų zona,H_F,0,0,H,377,2533.59,14.65,0.58
555800030361,440011257119,0.73,KlaipÓdos r. sav. AukÕtkiemiÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,8193.88,8193.88,100.0
555800030383,440011876820,0.1228,KlaipÓdos r. sav. Maz×riÕkiÖ k. StonÓs g. 62,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,1228.46,1228.46,100.0
555800030496,440015870747,0.1025,KlaipÓdos r. sav. GvildUiÖ k.,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,1025.01,1025.01,100.0
555800030593,440021427290,0.097,KlaipÓdos r. sav. AukÕtkiemiÖ k. Lenktoji g. 38,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,970.15,970.15,100.0
555800030647,440022885272,0.1086,KlaipÓdos r. sav. AukÕtkiemiÖ k. KaÕtonÖ al. 36,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,1085.77,1085.77,100.0
555800030726,440038847097,0.0935,KlaipÓdos r. sav. AukÕtkiemiÖ k. Kampo g. 13,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,935.41,935.41,100.0
555800040136,555800040136,2.73,KlaipÓdos r. sav. TruÕeliÖ k.,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,27572.9,25436.74,92.25
555800040136,555800040136,2.73,KlaipÓdos r. sav. TruÕeliÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,27572.9,2136.16,7.75
555800040224,440005322412,1.1,KlaipÓdos r. sav. RadailiÖ k. Santakos g. 7,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,386,11000.46,7843.64,71.3
555800040224,440005322412,1.1,KlaipÓdos r. sav. RadailiÖ k. Santakos g. 7,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,385,11000.46,3156.82,28.7
555800040331,440009766345,0.1185,KlaipÓdos r. sav. BaukÕtininkÖ k. Pavasario g. 20,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,1184.94,1184.94,100.0
555800040426,440010141449,3.8449,KlaipÓdos r. sav. RadailiÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,38449.13,34953.34,90.91
555800040426,440010141449,3.8449,KlaipÓdos r. sav. RadailiÖ k.,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,378,38449.13,3495.8,9.09
555800040568,440012046329,1.4,KlaipÓdos r. sav. RadailiÖ k.,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,388,14000.34,14000.34,100.0
555800040597,440012056890,0.0769,KlaipÓdos r. sav. TruÕeliÖ k.,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,769.23,769.23,100.0
555800040611,440014522946,0.0513,KlaipÓdos r. sav. RadailiÖ k.,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,388,512.93,512.93,100.0
555800040627,440014825846,0.1,KlaipÓdos r. sav. RadailiÖ k.,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,999.37,999.37,100.0
555800040697,440015912376,0.085,KlaipÓdos r. sav. BaukÕtininkÖ k. Patrimpo g. 14,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,404,849.98,849.98,100.0
555800040722,440018181212,0.1001,KlaipÓdos r. sav. BaukÕtininkÖ k. Rudens g. 7,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,1001.08,1001.08,100.0
555800040727,440018180215,0.1389,KlaipÓdos r. sav. BaukÕtininkÖ k. Rudens g. 36,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,1389.39,1389.39,100.0
555800040772,440018493877,0.2519,KlaipÓdos r. sav. BaukÕtininkÖ k. Liemos g. 34,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,2518.87,2518.87,100.0
555800040829,440022044582,0.135,KlaipÓdos r. sav. RadailiÖ k. ¾imkÖ g. 85,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,388,1349.82,1349.82,100.0
555800040891,440028818035,5.2453,KlaipÓdos r. sav. BaukÕtininkÖ k.,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,404,52453.01,49208.41,93.81
555800040891,440028818035,5.2453,KlaipÓdos r. sav. BaukÕtininkÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,52453.01,3244.6,6.19
555800040947,440039360839,0.1877,KlaipÓdos r. sav. RadailiÖ k. PuÕyno g. 35,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,388,1877.41,1877.41,100.0
555800040984,440040849810,0.4282,KlaipÓdos r. sav. TruÕeliÖ k. NybudUiÖ g. 2,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,4281.83,3193.71,74.59
555800040984,440040849810,0.4282,KlaipÓdos r. sav. TruÕeliÖ k. NybudUiÖ g. 2,995,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,378,4281.83,1088.12,25.41
555800040993,440042682900,0.0144,KlaipÓdos r. sav. TruÕeliÖ k.,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,144.04,144.04,100.0
555800050025,555800050025,3.0,KlaipÓdos r. sav. SlengiÖ k.,610,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,28884.05,28884.05,100.0
555800050175,440000503224,0.1018,KlaipÓdos r. sav. TruÕeliÖ k.,610,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1018.02,1018.02,100.0
555800050314,440003370132,0.12,KlaipÓdos r. sav. TruÕeliÖ k. VÓluvos g. 17,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,1200.16,1200.16,100.0
555800050382,440004130950,0.15,KlaipÓdos r. sav. TruÕeliÖ k. Labguvos g. 4,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,1499.79,1499.79,100.0
555800050462,440005081683,0.1949,KlaipÓdos r. sav. TruÕeliÖ k. SmeltaitÓs g. 132,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,1948.7,1948.7,100.0
555800050576,440005419336,0.1523,KlaipÓdos r. sav. SlengiÖ k. Spindulio g. 6,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1523.41,1523.41,100.0
555800050582,440005420688,0.099,KlaipÓdos r. sav. SlengiÖ k. VakarÓs g. 5,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,989.96,989.96,100.0
555800050624,440005435150,0.0936,KlaipÓdos r. sav. SlengiÖ k. PietryNiÖ g. 6,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,936.0,936.0,100.0
555800050726,440010543069,0.1219,KlaipÓdos r. sav. TruÕeliÖ k. GryneidÓs g. 11,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,1219.11,1219.11,100.0
555800050834,440010577703,0.2596,KlaipÓdos r. sav. TruÕeliÖ k.,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,2595.47,2595.47,100.0
555800050959,440011568642,0.1371,KlaipÓdos r. sav. TruÕeliÖ k. KaÕtonÖ g. 10,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1370.82,1370.82,100.0
555800051022,440012072394,0.045,KlaipÓdos r. sav. TruÕeliÖ k. SmeltaitÓs g. 64,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,449.93,449.93,100.0
555800051083,440012141005,0.045,KlaipÓdos r. sav. TruÕeliÖ k. SmeltaitÓs g. 114,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,449.94,449.94,100.0
555800051507,440017898318,1.2062,KlaipÓdos r. sav. TruÕeliÖ k.,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,2617.84,2617.84,100.0
555800051670,440018040167,0.0582,KlaipÓdos r. sav. SlengiÖ k.,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,582.19,582.19,100.0
555800051753,440020115920,0.118,KlaipÓdos r. sav. TruÕeliÖ k. LaigyNiÖ g. 26,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,1179.65,1179.65,100.0
555800051771,440020653065,0.1086,KlaipÓdos r. sav. TruÕeliÖ k. TilUÓs g. 3,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1086.09,1086.09,100.0
555800051849,440021722169,0.1159,KlaipÓdos r. sav. TruÕeliÖ k. GaldÓs g. 8,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,1158.89,1158.89,100.0
555800051913,440022625005,0.0758,KlaipÓdos r. sav. TruÕeliÖ k. PakalviÖ g. 22,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,758.3,758.3,100.0
555800051931,440022635489,0.0756,KlaipÓdos r. sav. TruÕeliÖ k. PakalviÖ g. 8,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,756.19,756.19,100.0
555800052008,440026189517,0.06,KlaipÓdos r. sav. TruÕeliÖ k. AlksnupÓs g. 12A,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,600.16,600.16,100.0
555800052079,440028227230,0.0859,KlaipÓdos r. sav. TruÕeliÖ k. SodÓnÖ g. 27,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,859.28,859.28,100.0
555800052087,440028513408,0.014,KlaipÓdos r. sav. SlengiÖ k.,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,140.02,140.02,100.0
555800052159,440029069856,0.0825,KlaipÓdos r. sav. TruÕeliÖ k. SodÓnÖ g. 30,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,825.25,825.25,100.0
555800052161,440029069990,0.0825,KlaipÓdos r. sav. TruÕeliÖ k. SodÓnÖ g. 44,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,825.04,825.04,100.0
555800052257,440031863320,0.0816,KlaipÓdos r. sav. TruÕeliÖ k. ½sros g. 18,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,815.81,815.81,100.0
555800052342,440038508424,0.0356,KlaipÓdos r. sav. TruÕeliÖ k.,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,355.58,355.58,100.0
555800052456,440045822384,0.0541,KlaipÓdos r. sav. SlengiÖ k. VÓsos g. 27,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,541.0,541.0,100.0
555800052559,440050189712,0.1,KlaipÓdos r. sav. TruÕeliÖ k. RasytÓs g. 17B,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1000.12,1000.12,100.0
555800060057,555800060057,0.25,KlaipÓdos r. sav. Maz×riÕkiÖ k. Ringos g. 2,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,2501.19,2501.19,100.0
555800060100,555800060100,0.2528,KlaipÓdos r. sav. Maz×riÕkiÖ k.,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,2529.31,2529.31,100.0
555800060509,440041526987,0.04,KlaipÓdos r. sav. TruÕeliÖ k. Vili×nÖ g. 39,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,400.42,400.42,100.0
555800060533,440043129310,0.04,KlaipÓdos r. sav. TruÕeliÖ k. LapynÖ g. 8,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,400.34,400.34,100.0
555800060552,440047152729,0.125,KlaipÓdos r. sav. Maz×riÕkiÖ k. JuodUemiÖ g. 43,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1250.42,1250.42,100.0
555800060586,440052197876,0.1034,KlaipÓdos r. sav. TruÕeliÖ k. AistmariÖ g. 13,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1034.38,1034.38,100.0
555800060589,440053141232,0.25,KlaipÓdos r. sav. Maz×riÕkiÖ k. GirÕ×nÖ g. 21,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,2500.3,2500.3,100.0
555800070103,555800070103,0.388,KlaipÓdos r. sav. SlengiÖ k.,610,Pramonės ir sandėliavimo zona,U_PS_F,"2,5",0,KT,365,3879.95,3879.95,100.0
555800070260,440002981448,0.1671,KlaipÓdos r. sav. SlengiÖ k. Lietaus g. 9,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1670.92,1670.92,100.0
555800070351,440005314243,0.103,KlaipÓdos r. sav. KlipÕNiÖ k.,610,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1029.83,1029.83,100.0
555800070730,440012359169,0.0418,KlaipÓdos r. sav. SlengiÖ k. KlipÕNiÖ g. 28,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,417.31,417.31,100.0
555800070806,440012513947,0.0602,KlaipÓdos r. sav. AukÕtkiemiÖ k. Auros g. 54,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,601.15,601.15,100.0
555800070836,440014447462,0.1121,KlaipÓdos r. sav. AukÕtkiemiÖ k. Auros g. 23,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1121.08,1121.08,100.0
555800070911,440016581092,0.0183,KlaipÓdos r. sav. KlipÕNiÖ k.,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,183.29,183.29,100.0
555800071058,440021059327,0.0891,KlaipÓdos r. sav. SlengiÖ k. Tylioji g. 13,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,890.86,890.86,100.0
555800071127,440021869874,0.0716,KlaipÓdos r. sav. SlengiÖ k. Aulaukio g. 28,995,Pramonės ir sandėliavimo zona,U_PS_F,"2,5",0,KT,365,715.44,715.44,100.0
555800071149,440022088468,0.1012,KlaipÓdos r. sav. Maz×riÕkiÖ k. PatilUÓs g. 17,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,1012.49,1012.49,100.0
