SKLYPO_ID,past_proc
551300020098,0.0
555800071360,0.0
554400030686,0.0
550500010084,0.0
552300090331,0.0
552300090341,0.0
552300020944,0.0
554400030009,0.0
551000010224,0.0
555200110195,0.0
555200110170,0.0
555300040202,0.0
556800010554,0.0
551800040325,0.0
551300030065,0.0
552300030442,0.0
551000030679,0.0
551300120044,0.0
555500050151,0.0
551500010114,0.0
555800051915,0.0
556500010041,0.0
553800010403,0.0
556300030507,0.0
556300030507,0.0
552300030542,0.0
554300050517,0.0
555800051901,0.0
554300010175,0.0
552000150547,0.0
551500050047,0.0
554400060274,0.0
552800060511,0.0
552300030939,0.0
552300060517,0.0
555200120536,0.0
550300030521,0.0
552500030082,0.0
554400030936,0.0
554400030698,0.0
554400020514,0.0
553000010320,0.0
553800020602,0.0
551800020222,0.0
555800030170,0.0
553500050416,0.0
554400030292,0.0
551800050249,0.0
551500040230,0.0
552500050208,0.0
553800140594,0.0
553800140644,0.0
553800140627,0.0
552000050098,0.0
555800160286,0.0
554300050284,0.0
553800140622,0.0
553800140614,0.0
555200040232,0.0
553500040070,0.0
553800030247,0.0
553000051019,0.0
554400020803,0.0
551000040696,0.0
554400051163,0.0
554400051167,0.0
555800070668,0.0
556800040237,0.0
552000150163,0.0
550300030042,0.0
551300010017,0.0
555800030617,0.0
555800030609,0.0
555800140571,0.0
551300110160,0.0
556500010948,0.0
553500040776,0.0
555200090194,0.0
555300010045,0.0
555800160241,0.0
553000050645,0.0
552800060498,0.0
555800051836,0.0
552000150461,0.0
552300040594,0.0
552800070813,0.0
554400050017,0.0
554400270111,0.0
555800021139,0.0
551500030322,0.0
556800010349,0.0
551800050145,0.0
554400020392,0.0
553000050979,0.0
553500020516,0.0
556800130211,0.0
553000020012,0.0
556800130089,0.0
556800050142,0.0
553500020562,0.0
553000050131,0.0
554400020793,0.0
551500040148,0.0
551300190034,0.0
553500040819,0.0
551800090292,0.0
555200030196,0.0
552000070034,0.0
554400270087,0.0
552800010900,0.0
554400130053,0.0
554300010018,0.0
552800020049,0.0
554400050189,0.0
