senas_idx,naujas_idx,persidengimo_plotas_m2,persidengimo_proc_nuo_seno,persidengimo_proc_nuo_naujo,db_sklypo_id,db_unik_id,db_kadastro_nr,atviru_unikalus_nr,atviru_kadastro_nr,atviru_plotas
35456,72256,1208.4351532640746,99.99810467563131,99.99776188836998,553000040481,,,440023624757,5530/0004:0481,0.1208
35457,54313,1538.302883581292,99.99909675998995,99.99999999922407,551000050150,,,551000050150,5510/0005:0150,0.1400
35458,60184,640.5361499732475,99.99999999291914,99.99999999771933,553800010457,,,553800010457,5538/0001:0457,0.0641
35459,56218,657.5208655041864,98.85279566592774,97.92947220261206,551300230193,,,551300230193,5513/0023:0193,0.0600
35460,48379,2266.264992927946,97.05887172876008,98.9122839690331,552800080214,,,440020015258,5528/0008:0214,0.2400
35461,5801,5691.156609477814,25.986847151248583,99.99999999967713,555800140170,,,555800140170,5558/0014:0170,2.1900
35462,78044,613.6389499898676,100.0,99.99999999675457,554400130064,,,554400130064,5544/0013:0064,0.0614
35463,7390,245.71946114653372,98.40545593678324,95.44104531059843,551300030229,,,551300030229,5513/0003:0229,0.0258
35464,36446,4837.177864899091,99.99999999821469,99.99999999774997,556800020196,,,440005265216,5568/0002:0196,0.4837
35465,11057,584.9381999874354,99.9999999990626,99.9999999983099,552800100111,,,552800100111,5528/0010:0111,0.0585
35466,52967,496.1906459904782,99.99999999705884,99.99999999817429,554400080246,,,440023743948,5544/0008:0246,0.0496
35467,93651,1610.3445649716625,99.99999999847465,99.99999999854823,553500050607,,,440023471878,5535/0005:0607,0.1610
35468,27454,806.8574999833384,99.99999999666474,99.99999999794153,551300230551,,,551300230551,5513/0023:0551,0.0807
35469,73315,5882.7862976195065,99.99999999935184,99.99740272959825,550100030107,,,550100030107,5501/0003:0107,0.5883
35470,24592,7772.175020917606,99.9999999998807,99.99999999845843,554400020301,,,554400020301,5544/0002:0301,0.7900
35471,44321,905.7630409933296,99.9999999972184,99.99999999810841,555200130293,,,555200130293,5552/0013:0293,0.0906
35472,85808,8133.708299952566,99.99999999788564,99.9999999995549,554500040139,,,440003106129,5545/0004:0139,0.8134
35473,33565,593.8521060677415,82.82221279264176,98.96406094492458,552000180135,,,552000180135,5520/0018:0135,0.0600
35474,57926,619.957899984805,99.99999999648082,99.99999999655792,555200120422,,,555200120422,5552/0012:0422,0.0620
35475,95651,712.0696836033596,99.9965773896206,86.88935079446105,552000140232,,,440063204479,5520/0014:0058,0.0820
35476,95774,2631.402364047716,99.9999999881101,99.99999999886218,554400030413,,,440006569362,5544/0003:0413,0.2000
35477,1629,1258.5404220526666,99.99999999820845,99.99999999801352,553300050423,,,440007728087,5533/0005:0423,0.1300
35478,93969,1031.8650000025907,99.99999999900871,99.9999999993738,552800060414,,,440014893148,5528/0006:0414,0.1032
35479,33284,1126.3593249954818,99.99999999618322,100.00000000017464,553500040082,,,440003216542,5535/0004:0082,0.1200
35480,37106,14799.520245764797,99.9999999996545,99.99999999752477,551500030177,,,551500030177,5515/0003:0177,1.4800
35481,45014,110699.68254973357,99.99999999943341,99.9999999999809,555200040054,,,555200040054,5552/0004:0054,11.0700
35482,992,3264.1726249265334,100.00000000000003,100.00000000068741,556800110112,,,440001482995,5568/0011:0112,0.3000
35483,10908,1230.7992499856198,99.99999999999648,99.99999999843848,553800020181,,,553800020181,5538/0002:0181,0.1231
35484,57015,4707.116099973223,99.99999999899075,99.99999999884488,556300070264,,,440023585615,5563/0007:0264,0.4708
35485,95050,99.9455499984069,99.99999999536492,99.99999999945915,555800021274,,,440024066959,5558/0002:1274,0.0100
35486,47091,599.9341999873952,99.999999997848,99.99999999887164,551300100050,,,551300100050,5513/0010:0050,0.0600
35487,43613,65155.870371933335,99.99999999990197,99.99999999955534,554300040184,,,440011234201,5543/0004:0184,6.5000
35488,71488,4922.688681650066,100.00000000062832,99.99999999808135,551800020021,,,551800020021,5518/0002:0021,0.5100
35489,64456,1524.383139185118,99.99999999829376,99.99999999663036,550300070209,,,440004715517,5503/0007:0209,0.1500
35490,23392,2463.4333617992875,93.06964217676031,92.46248885039026,555900020109,,,555900020109,5559/0002:0109,0.2695
35491,84152,3001.7610314333297,99.99870157854231,99.9998972081055,555200020011,,,555200020011,5552/0002:0011,0.3002
35492,77692,1250.2833699198893,99.99999999753058,99.99999999853874,554400050846,,,440010024514,5544/0005:0846,0.1250
35493,50071,6723.895049916166,99.99999999914971,99.99999999866236,554400070216,,,440003879172,5544/0007:0216,0.6724
35494,58841,598.3207999851155,99.99999999579049,99.99999999690955,555200130041,,,555200130041,5552/0013:0041,0.0600
35495,78527,55836.19989479646,99.99988892338578,99.99963433044552,555800021191,,,440021977882,5558/0002:1191,5.5837
35496,16900,587.8143092656211,99.96933838258552,99.9997715813824,552000010231,,,553800160047,5520/0001:0231,0.0588
35497,70667,50981.94937088397,99.99999999980633,99.99999999970748,553800130026,,,553800130026,5538/0013:0026,5.0983
35498,75742,10177.156699879448,99.99999999952139,99.99999999857111,551800070218,,,440001225596,5518/0007:0218,1.0177
35499,40069,10000.793927341108,99.99999054029969,99.99999999863323,551800070117,,,551800070117,5518/0007:0117,1.0000
35500,15519,5000.584049961708,99.99999999902582,99.9999999991477,550300090275,,,440023050884,5503/0009:0275,0.5001
35501,87926,5125.980337914652,99.99999999924128,99.99999999842348,554400051172,,,440023112034,5544/0005:1172,0.5126
35502,38404,2446.6131579731414,99.99830002241133,99.99987986064563,554400030712,,,440023174546,5544/0003:0712,0.2442
35503,92200,1199.7787844309519,99.9968791387052,99.90653057033138,552000080141,,,440005026962,5520/0008:0141,0.1200
35504,11280,2499.9559029896077,99.99999999832305,99.99861405454462,551800070241,,,440003924956,5518/0007:0241,0.2500
35505,8592,6709.441356835604,99.99999999780663,99.99999999824053,556500010104,,,440003488986,5565/0001:0104,0.6719
35506,70832,2267.381750008773,14.286591505679072,100.0,554400020180,,,440065828377,5544/0002:1520,0.2267
35507,48232,9024.051715488136,88.45204391461746,95.28787977603866,554400020359,,,440000563957,5544/0002:0359,0.9470
35508,20417,15399.824980058747,99.9998370715516,99.99977775391619,555000010084,,,555000010084,5550/0001:0084,1.5400
35509,8473,599.7721999870655,100.00000000009588,99.99999999754647,551300140111,,,551300140111,5513/0014:0111,0.0600
35510,73045,25613.513849923183,99.99999999972474,99.999999999628,554400050218,,,554400050218,5544/0005:0218,2.5600
35511,34764,1042.2671999991283,100.00000000032165,99.99999999944016,553500040680,,,440015804772,5535/0004:0680,0.1042
35512,5543,22900.649303687213,99.99999999986225,99.99999999831546,556500020043,,,440000824266,5565/0002:0043,2.2901
35513,23302,4400.03120693346,99.99999999928873,99.99999999924114,556500020038,,,440000801281,5565/0002:0038,0.4400
35514,53672,23391.550807862674,96.41830273417632,96.37261499485506,552300060043,,,552300060043,5523/0006:0043,2.4200
35515,44132,554.365542490156,90.31403746240728,93.60809020877264,551300210205,,,551300210205,5513/0021:0205,0.0600
35516,48494,5800.399869925432,99.9999999989003,99.99999999852149,554500040252,,,440005946932,5545/0004:0252,0.4700
35517,95420,906.1928499962456,99.99999999793431,100.00000000033114,554400080222,,,554400080222,5544/0008:0222,0.0906
35518,97102,1050.2117015303688,99.99750490357614,99.99851741725604,552300090334,,,440024520092,5523/0009:0334,0.1050
35519,10558,1025.4017999783434,99.99999999967602,99.99999999800471,552300020943,,,440022888610,5523/0002:0943,0.1025
35520,7739,600.0680499611785,99.99999999883555,99.99999999266342,551300230516,,,551300230516,5513/0023:0516,0.0600
35521,95716,631.3634854787466,99.99999999660686,99.99999999876205,553800030196,,,440009498575,5538/0003:0196,0.0631
35522,28038,4550.116836706096,91.93269214071817,90.99630003966091,554300020150,,,554300020150,5543/0002:0150,0.5000
35523,61576,8163.94699997824,99.99999999929501,99.99999999992733,553800110020,,,440002968403,5538/0011:0020,0.8164
35524,78062,15169.72435660952,99.99999999999997,42.905650665679595,553300010083,,,553300010083,5533/0001:0083,3.4600
35525,78062,20186.281486930136,99.99999999944762,57.09434933403609,553300010083,,,553300010083,5533/0001:0083,3.4600
35526,68013,612.8888673494394,99.99999999905127,99.54241448053162,553800050321,,,553800050321,5538/0005:0321,0.0613
35527,64152,472.5567999646264,99.99999999731857,99.99999999466152,555200110177,,,440022975393,5552/0011:0177,0.0473
35528,10910,239.87329998393872,100.00000000018355,99.99999999406342,551300200180,,,440022114734,5513/0020:0180,0.0240
35529,29481,14299.655835642863,99.99999999915653,100.00000000010483,551000050271,,,440003714258,5510/0005:0271,1.4300
35530,39181,1485.7481741193915,99.99999999640387,100.0000000002001,553500020315,,,440052631515,5535/0002:0315,0.1486
35531,33965,24640.342280912497,99.99999999924857,99.99999999888367,553300050545,,,440022024902,5533/0005:0545,2.5000
35532,49741,14725.277608218363,99.99999999956846,99.99999999922652,551800060070,,,551800060070,5518/0006:0070,1.5200
35533,34055,648.0997164631506,99.99999999876424,99.99974764063694,554400190049,,,554400190049,5544/0019:0049,0.0648
35534,23859,587.783852974217,99.9999999999789,99.99999999554716,555200120587,,,555200120587,5552/0012:0587,0.0587
35535,15868,921.5621860058559,99.99995128136239,99.99169805078915,555800030630,,,440022515957,5558/0003:0630,0.0922
35536,81905,599.5490499891332,99.99999999740605,99.99999999856007,555500050150,,,555500050150,5555/0005:0150,0.0600
35537,34753,9278.178111587742,99.99958625329116,99.9998667812562,554400030283,,,440002522226,5544/0003:0283,0.9280
35538,64196,751.2943489826079,99.99831000987582,99.99467959762,555800051903,,,440022624051,5558/0005:1903,0.0751
35539,68741,474.8575926091865,52.89505632798153,99.99375485464628,555800051912,,,440060615649,5558/0005:2899,0.0475
35540,72373,173.81634999224593,99.99999999572098,99.99999999613124,554400050436,,,554400050436,5544/0005:0436,0.0174
35541,93378,1007.1659499555473,99.9999999978117,99.99999999551686,552300030538,,,440015770240,5523/0003:0538,0.1008
35542,5127,683.0571477683453,100.00000000010492,96.84982907602054,554400260057,,,554400260057,5544/0026:0057,0.0705
35543,77933,1800.2775500158023,99.99999999929308,99.99033020469174,555800130505,,,555800130505,5558/0013:0505,0.1800
35544,31189,59020.62574507747,99.9999999998664,99.9999999997454,552500030032,,,552500030032,5525/0003:0032,5.6200
35545,18665,3634.0022317910443,99.99999331417425,99.96995901282881,555800030643,,,440022537488,5558/0003:0643,0.3635
35546,82146,454.6818449880873,99.9999999964697,99.99999999650842,552000150217,,,552000150217,5520/0015:0217,0.0455
35547,54088,616.7624880409145,99.999999996288,99.99999999934316,553800030243,,,553800030243,5538/0003:0243,0.0600
35548,96824,587.632332801381,99.99999999558368,99.99999999945022,553800030242,,,553800030242,5538/0003:0242,0.0600
35549,84589,1299.9841934572676,99.99999999998799,99.99999999633994,555800020139,,,440000929170,5558/0002:0139,0.1300
35550,78061,599.9513999717008,99.99999999814435,99.99999999553462,551300210643,,,551300210643,5513/0021:0643,0.0600
35551,31026,599.1779449944697,99.9999999969395,99.99999999938774,551300160020,,,551300160020,5513/0016:0020,0.0600
35552,28612,996.1032499844415,99.9980208270203,99.99999999883286,555800051278,,,440016381836,5558/0005:1278,0.0996
35553,27506,24233.61663643025,99.99999999929624,99.99999999961857,553300050546,,,440022024979,5533/0005:0546,2.3900
35554,52997,2470.3095547783155,88.34173264051465,98.51782964207734,554300050180,,,554300050180,5543/0005:0180,0.2507
35555,79308,606.2066613703099,99.99999999645941,99.99999999772083,555200130540,,,555200130540,5552/0013:0540,0.0600
35556,71676,8301.192849937044,99.99999999934775,99.99999999933738,555000010072,,,555000010072,5550/0001:0072,0.8300
35557,40886,1447.1052105238557,83.19937518073739,80.38939472252133,550800030282,,,440021057121,5508/0003:0282,0.1800
35558,93117,52663.057088432906,99.99999999998498,99.99999999940873,553800120035,,,553800120035,5538/0012:0035,5.0200
35559,36436,52000.25797541584,99.99999999994876,99.99995291737171,555500020080,,,555500020080,5555/0002:0080,5.2000
35560,45256,829.7189092666224,99.99999999785716,99.99999999730149,552300060563,,,440022177004,5523/0006:0563,0.0830
35561,58227,1742.384938988444,99.99999799125918,99.99948189006756,555800070294,,,440003960441,5558/0007:0294,0.1742
35562,86390,1150.0335529680574,99.99999999977368,99.99888221501156,552800060513,,,440022262317,5528/0006:0513,0.1150
35563,53206,1229.5217993854444,99.97826959905555,99.99933811230109,552800060514,,,440022262482,5528/0006:0514,0.1230
35564,64954,636.4856579743011,99.99999999981213,99.99999999557996,553800050120,,,553800050120,5538/0005:0120,0.0637
35565,6088,567.7641406678788,91.7166355151289,92.80370974500407,554400120131,,,554400120131,5544/0012:0131,0.0612
35566,27470,796.1051595852558,99.99999999972506,99.99999999574885,552300060562,,,440022176950,5523/0006:0562,0.0796
35567,64547,10752.111972268662,99.98715323216835,99.99239532151,555500010181,,,440000901544,5555/0001:0181,0.9800
35568,76034,4865.4986321684555,99.99999999975667,99.99999999813627,556800120420,,,440020459225,5568/0012:0420,0.5000
35569,336,5800.0850499896405,99.99999999915026,99.99999999968809,556800120441,,,440022218408,5568/0012:0441,0.5800
35570,46037,14834.405499875178,99.9999999990242,99.99999999928227,553500030348,,,440009406268,5535/0003:0348,1.4834
35571,5168,690.8620420542081,99.99999999618856,99.99999999958999,555200120444,,,555200120444,5552/0012:0444,0.0690
35572,21081,901.660109892851,99.99999999847375,99.99999999712686,555800060190,,,440028615252,5558/0006:0190,0.0901
35573,97724,1219.924049985075,99.99999999991172,99.99999999804497,555800071562,,,440048158772,5558/0007:1562,0.1220
35574,67505,1096.5258999938908,99.99999999805699,99.99999999894868,552300040553,,,440020584734,5523/0004:0553,0.1097
35575,55450,3353.7722499918063,99.99999999964983,99.99999999955268,556800090089,,,556800090089,5568/0009:0089,0.3300
35576,58642,10953.106670390958,99.99999999941885,99.99999999937407,553300040262,,,440004788892,5533/0004:0262,1.0700
35577,57994,1085.7669999790396,99.99999999826518,99.99999999734756,555800030647,,,440022885272,5558/0003:0647,0.1086
35578,81605,11887.335226973264,99.99999999977989,99.99999999915343,555900010229,,,440006869749,5559/0001:0229,1.1700
35579,81677,685.6717500043969,100.00000000019358,100.00000000097155,554400180223,,,440002823525,5544/0018:0223,0.0612
35580,35758,1058.6592070604931,99.99999999702064,99.9999999982798,555800030676,,,440022892422,5558/0003:0676,0.1059
35581,88869,551314.5324191246,99.99999999996497,99.99999999992106,555900030121,,,440022112183,5559/0003:0121,55.1315
35582,64637,1382.1134337108533,99.99910747447868,99.9997094827889,552800010907,,,440021008404,5528/0001:0907,0.1382
35583,86731,796.9349573063862,88.86744912563283,90.9139979159943,553800020052,,,553800020052,5538/0002:0052,0.0600
35584,56798,186327.2936583638,99.99999999971804,99.99999999987851,551000020421,,,440015623833,5510/0002:0421,17.7000
35585,32567,1614.4200026164772,19.451833385840395,99.99785594054399,552300030003,,,440052307367,5523/0003:1053,0.1614
35586,90553,503.75251301785386,98.57897620978822,98.06854368406896,552000180049,,,552000180049,5520/0018:0049,0.0514
35587,48296,1032.1648344810512,99.99999999566286,99.99999999877888,551500040246,,,440022849698,5515/0004:0246,0.1032
35588,21471,270.1068824792967,99.99999999589423,99.99999999357193,556800080262,,,440052234447,5568/0008:0262,0.0270
35589,10352,995.1261864943629,99.99999999999999,99.99999999446652,555800021150,,,440021953579,5558/0002:1150,0.0995
35590,92205,976.1253597152969,99.99999999614523,99.99999999843371,555800021168,,,440021971622,5558/0002:1168,0.0976
35591,14182,870.2177874546658,99.99999999758674,99.99999999644203,555800021165,,,440021971533,5558/0002:1165,0.0870
35592,55505,5611.1076740638255,99.99999999736285,99.99999999818114,552800060036,,,440000791697,5528/0006:0036,0.6000
35593,79518,1531.7965330043487,99.99824395283056,100.00000000009356,553800140600,,,440022040028,5538/0014:0600,0.1532
35594,71533,787.4725421174436,99.99999999813221,99.99999999941994,555800010044,,,555800010044,5558/0001:0044,0.0787
35595,58920,1087.0974144855593,99.99999999778363,99.99999999959087,555800051856,,,440022077663,5558/0005:1856,0.1087
35596,79190,34096.40519135534,100.0,99.99999999961989,550100040606,,,440018101052,5501/0004:0606,3.6000
35597,1824,332.12044997101367,99.99999999540333,99.9999999954709,552000010466,,,440022011190,5520/0001:0466,0.0332
